# ========== OUTPUT ==========
#Cloudlet ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time
    956        SUCCESS        2            1            198.14        0.1            198.24
    1006        SUCCESS        2            1            198.14        0.1            198.24
    1111        SUCCESS        2            1            198.14        0.1            198.24
    1201        SUCCESS        2            1            198.14        0.1            198.24
    1686        SUCCESS        2            1            198.14        0.1            198.24
    2066        SUCCESS        2            1            198.14        0.1            198.24
    2701        SUCCESS        2            1            198.14        0.1            198.24
    2836        SUCCESS        2            1            198.14        0.1            198.24
    2891        SUCCESS        2            1            198.14        0.1            198.24
    3046        SUCCESS        2            1            198.14        0.1            198.24
    3511        SUCCESS        2            1            198.14        0.1            198.24
    3736        SUCCESS        2            1            198.14        0.1            198.24
    3851        SUCCESS        2            1            198.14        0.1            198.24
    3876        SUCCESS        2            1            198.14        0.1            198.24
    89        SUCCESS        2            4            231.73        0.1            231.83
    799        SUCCESS        2            4            231.73        0.1            231.83
    809        SUCCESS        2            4            231.73        0.1            231.83
    1214        SUCCESS        2            4            231.73        0.1            231.83
    1369        SUCCESS        2            4            231.73        0.1            231.83
    1454        SUCCESS        2            4            231.73        0.1            231.83
    1524        SUCCESS        2            4            231.73        0.1            231.83
    1649        SUCCESS        2            4            231.73        0.1            231.83
    2129        SUCCESS        2            4            231.73        0.1            231.83
    2244        SUCCESS        2            4            231.73        0.1            231.83
    2344        SUCCESS        2            4            231.73        0.1            231.83
    2459        SUCCESS        2            4            231.73        0.1            231.83
    2739        SUCCESS        2            4            231.73        0.1            231.83
    3024        SUCCESS        2            4            231.73        0.1            231.83
    3079        SUCCESS        2            4            231.73        0.1            231.83
    3334        SUCCESS        2            4            231.73        0.1            231.83
    3594        SUCCESS        2            4            231.73        0.1            231.83
    3599        SUCCESS        2            4            231.73        0.1            231.83
    3934        SUCCESS        2            4            231.73        0.1            231.83
    57        SUCCESS        2            2            262.61        0.1            262.71
    102        SUCCESS        2            2            262.61        0.1            262.71
    512        SUCCESS        2            2            262.61        0.1            262.71
    857        SUCCESS        2            2            262.61        0.1            262.71
    1357        SUCCESS        2            2            262.61        0.1            262.71
    1602        SUCCESS        2            2            262.61        0.1            262.71
    1662        SUCCESS        2            2            262.61        0.1            262.71
    1837        SUCCESS        2            2            262.61        0.1            262.71
    2437        SUCCESS        2            2            262.61        0.1            262.71
    2447        SUCCESS        2            2            262.61        0.1            262.71
    2637        SUCCESS        2            2            262.61        0.1            262.71
    2792        SUCCESS        2            2            262.61        0.1            262.71
    2937        SUCCESS        2            2            262.61        0.1            262.71
    3572        SUCCESS        2            2            262.61        0.1            262.71
    3712        SUCCESS        2            2            262.61        0.1            262.71
    3817        SUCCESS        2            2            262.61        0.1            262.71
    198        SUCCESS        2            3            290.9        0.1            291
    218        SUCCESS        2            3            290.9        0.1            291
    468        SUCCESS        2            3            290.9        0.1            291
    493        SUCCESS        2            3            290.9        0.1            291
    508        SUCCESS        2            3            290.9        0.1            291
    543        SUCCESS        2            3            290.9        0.1            291
    1098        SUCCESS        2            3            290.9        0.1            291
    1208        SUCCESS        2            3            290.9        0.1            291
    1258        SUCCESS        2            3            290.9        0.1            291
    2133        SUCCESS        2            3            290.9        0.1            291
    2198        SUCCESS        2            3            290.9        0.1            291
    2273        SUCCESS        2            3            290.9        0.1            291
    2288        SUCCESS        2            3            290.9        0.1            291
    2368        SUCCESS        2            3            290.9        0.1            291
    2473        SUCCESS        2            3            290.9        0.1            291
    2853        SUCCESS        2            3            290.9        0.1            291
    3108        SUCCESS        2            3            290.9        0.1            291
    3113        SUCCESS        2            3            290.9        0.1            291
    3298        SUCCESS        2            3            290.9        0.1            291
    3358        SUCCESS        2            3            290.9        0.1            291
    3418        SUCCESS        2            3            290.9        0.1            291
    3438        SUCCESS        2            3            290.9        0.1            291
    3503        SUCCESS        2            3            290.9        0.1            291
    3638        SUCCESS        2            3            290.9        0.1            291
    3643        SUCCESS        2            3            290.9        0.1            291
    3943        SUCCESS        2            3            290.9        0.1            291
    14        SUCCESS        2            4            304.94        0.1            305.04
    114        SUCCESS        2            4            304.94        0.1            305.04
    794        SUCCESS        2            4            304.94        0.1            305.04
    909        SUCCESS        2            4            304.94        0.1            305.04
    979        SUCCESS        2            4            304.94        0.1            305.04
    1664        SUCCESS        2            4            304.94        0.1            305.04
    1859        SUCCESS        2            4            304.94        0.1            305.04
    1964        SUCCESS        2            4            304.94        0.1            305.04
    2134        SUCCESS        2            4            304.94        0.1            305.04
    2189        SUCCESS        2            4            304.94        0.1            305.04
    2234        SUCCESS        2            4            304.94        0.1            305.04
    3194        SUCCESS        2            4            304.94        0.1            305.04
    3649        SUCCESS        2            4            304.94        0.1            305.04
    3819        SUCCESS        2            4            304.94        0.1            305.04
    3884        SUCCESS        2            4            304.94        0.1            305.04
    344        SUCCESS        2            4            376.61        0.1            376.71
    474        SUCCESS        2            4            376.61        0.1            376.71
    534        SUCCESS        2            4            376.61        0.1            376.71
    599        SUCCESS        2            4            376.61        0.1            376.71
    659        SUCCESS        2            4            376.61        0.1            376.71
    1129        SUCCESS        2            4            376.61        0.1            376.71
