# ========== OUTPUT ==========
# Cloudlet ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time
    229        SUCCESS        2            4            2.8        82.61            85.41
    173        SUCCESS        2            3            2.12        83.97            86.09
    234        SUCCESS        2            4            0.8        85.41            86.2
    102        SUCCESS        2            2            3.5        84.09            87.59
    239        SUCCESS        2            4            1.5        86.2            87.7
    30        SUCCESS        2            0            8.5        80.22            88.72
    244        SUCCESS        2            4            1.13        87.7            88.83
    107        SUCCESS        2            2            2.83        87.59            90.42
    178        SUCCESS        2            3            4.5        86.09            90.59
    249        SUCCESS        2            4            2.7        88.83            91.53
    86        SUCCESS        2            1            7        84.82            91.81
    112        SUCCESS        2            2            2.67        90.42            93.09
    183        SUCCESS        2            3            2.87        90.59            93.47
    254        SUCCESS        2            4            2.6        91.53            94.13
    259        SUCCESS        2            4            1        94.13            95.13
    117        SUCCESS        2            2            2.17        93.09            95.25
    264        SUCCESS        2            4            1.8        95.13            96.93
    35        SUCCESS        2            0            9        88.72            97.72
    188        SUCCESS        2            3            4.62        93.47            98.09
    122        SUCCESS        2            2            3.17        95.25            98.42
    91        SUCCESS        2            1            7.25        91.81            99.06
    269        SUCCESS        2            4            3.8        96.93            100.72
    274        SUCCESS        2            4            1.5        100.72            102.22
    193        SUCCESS        2            3            4.5        98.09            102.59
    279        SUCCESS        2            4            1.1        102.22            103.32
    284        SUCCESS        2            4            0.8        103.32            104.12
    127        SUCCESS        2            2            6.67        98.42            105.08
    289        SUCCESS        2            4            1.1        104.12            105.22
    132        SUCCESS        2            2            0.25        105.08            105.33
    294        SUCCESS        2            4            0.3        105.22            105.52
    299        SUCCESS        2            4            0.6        105.52            106.12
    198        SUCCESS        2            3            4.12        102.59            106.71
    96        SUCCESS        2            1            7.76        99.06            106.82
    137        SUCCESS        2            2            1.6        105.33            106.93
    142        SUCCESS        2            2            1.5        106.93            108.43
    304        SUCCESS        2            4            4        106.12            110.12
    203        SUCCESS        2            3            3.88        106.71            110.59
    40        SUCCESS        2            0            13        97.72            110.71
    309        SUCCESS        2            4            1.7        110.12            111.82
    314        SUCCESS        2            4            0.11        111.82            111.93
    208        SUCCESS        2            3            2.38        110.59            112.96
    147        SUCCESS        2            2            6        108.43            114.43
    319        SUCCESS        2            4            3.3        111.93            115.23
    101        SUCCESS        2            1            8.75        106.82            115.57
    324        SUCCESS        2            4            0.5        115.23            115.73
    213        SUCCESS        2            3            4.62        112.96            117.59
    329        SUCCESS        2            4            2.4        115.73            118.13
    334        SUCCESS        2            4            0.7        118.13            118.83
    152        SUCCESS        2            2            5.33        114.43            119.77
    106        SUCCESS        2            1            5        115.57            120.57
    157        SUCCESS        2            2            2.17        119.77            121.93
    339        SUCCESS        2            4            3.4        118.83            122.23
    218        SUCCESS        2            3            5        117.59            122.59
    162        SUCCESS        2            2            1        121.93            122.93
    45        SUCCESS        2            0            13.5        110.71            124.21
    111        SUCCESS        2            1            4        120.57            124.57
    223        SUCCESS        2            3            3.12        122.59            125.71
    344        SUCCESS        2            4            3.7        122.23            125.93
    167        SUCCESS        2            2            5.83        122.93            128.77
    349        SUCCESS        2            4            3.1        125.93            129.03
    228        SUCCESS        2            3            4.5        125.71            130.21
    116        SUCCESS        2            1            7        124.57            131.57
