# ========== OUTPUT ==========
Cloudlet ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time
    111        SUCCESS        2            1            3.25        129.95            133.2
    349        SUCCESS        2            4            0.8        132.95            133.75
    354        SUCCESS        2            4            1.5        133.75            135.25
    45        SUCCESS        2            0            17        119.59            136.59
    157        SUCCESS        2            2            6.44        130.26            136.7
    273        SUCCESS        2            3            4.25        132.66            136.91
    359        SUCCESS        2            4            3.5        135.25            138.75
    278        SUCCESS        2            3            2.87        136.91            139.78
    283        SUCCESS        2            3            0.38        139.78            140.16
    116        SUCCESS        2            1            7.75        133.2            140.95
    364        SUCCESS        2            4            2.7        138.75            141.44
    162        SUCCESS        2            2            6.33        136.7            143.03
    167        SUCCESS        2            2            0.17        143.03            143.2
    121        SUCCESS        2            1            3        140.95            143.94
    288        SUCCESS        2            3            4.5        140.16            144.66
    369        SUCCESS        2            4            4        141.44            145.44
    50        SUCCESS        2            0            10.5        136.59            147.09
    172        SUCCESS        2            2            4.67        143.2            147.87
    293        SUCCESS        2            3            4.25        144.66            148.91
    126        SUCCESS        2            1            5.07        143.94            149.02
    374        SUCCESS        2            4            3.68        145.44            149.13
    379        SUCCESS        2            4            0.6        149.13            149.73
    177        SUCCESS        2            2            3.5        147.87            151.37
    384        SUCCESS        2            4            1.75        149.73            151.48
    298        SUCCESS        2            3            3.37        148.91            152.28
    389        SUCCESS        2            4            1.8        151.48            153.28
    303        SUCCESS        2            3            1.62        152.28            153.91
    394        SUCCESS        2            4            2.7        153.28            155.97
    182        SUCCESS        2            2            5.33        151.37            156.7
    131        SUCCESS        2            1            7.79        149.02            156.81
    308        SUCCESS        2            3            4        153.91            157.91
    55        SUCCESS        2            0            12        147.09            159.09
    399        SUCCESS        2            4            3.3        155.97            159.27
    313        SUCCESS        2            3            1.5        157.91            159.4
    318        SUCCESS        2            3            1.75        159.4            161.15
    187        SUCCESS        2            2            5        156.7            161.7
    404        SUCCESS        2            4            2.7        159.27            161.97
    409        SUCCESS        2            4            0.6        161.97            162.57
    414        SUCCESS        2            4            0.5        162.57            163.07
    323        SUCCESS        2            3            3.62        161.15            164.78
    136        SUCCESS        2            1            8.5        156.81            165.31
    419        SUCCESS        2            4            2.8        163.07            165.87
    141        SUCCESS        2            1            1        165.31            166.31
    192        SUCCESS        2            2            5.33        161.7            167.03
    146        SUCCESS        2            1            0.83        166.31            167.14
    197        SUCCESS        2            2            0.5        167.03            167.53
    151        SUCCESS        2            1            0.5        167.14            167.64
    424        SUCCESS        2            4            2.5        165.87            168.37
    328        SUCCESS        2            3            3.75        164.78            168.53
    156        SUCCESS        2            1            1.25        167.64            168.89
    429        SUCCESS        2            4            0.63        168.37            169
    60        SUCCESS        2            0            11        159.09            170.09
    161        SUCCESS        2            1            1.3        168.89            170.2
