# ========== OUTPUT ==========
# Cloudlet ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time    Submission Time    Processing Cost
    293        SUCCESS        2            3            1.3        0.1            1.4        0.1        60
    363        SUCCESS        2            3            1.3        0.1            1.4        0.1        60
    368        SUCCESS        2            3            1.3        0.1            1.4        0.1        60
    698        SUCCESS        2            3            1.3        0.1            1.4        0.1        60
    843        SUCCESS        2            3            1.3        0.1            1.4        0.1        60
    2063        SUCCESS        2            3            1.3        0.1            1.4        0.1        60
    2303        SUCCESS        2            3            1.3        0.1            1.4        0.1        60
    2423        SUCCESS        2            3            1.3        0.1            1.4        0.1        60
    2498        SUCCESS        2            3            1.3        0.1            1.4        0.1        60
    2708        SUCCESS        2            3            1.3        0.1            1.4        0.1        60
    2778        SUCCESS        2            3            1.3        0.1            1.4        0.1        60
    3213        SUCCESS        2            3            1.3        0.1            1.4        0.1        60
    3413        SUCCESS        2            3            1.3        0.1            1.4        0.1        60
    3453        SUCCESS        2            3            1.3        0.1            1.4        0.1        60
    3603        SUCCESS        2            3            1.3        0.1            1.4        0.1        60
    3653        SUCCESS        2            3            1.3        0.1            1.4        0.1        60
    3798        SUCCESS        2            3            1.3        0.1            1.4        0.1        60
    7        SUCCESS        2            2            1.41        0.1            1.51        0.1        60
    302        SUCCESS        2            2            1.41        0.1            1.51        0.1        60
    502        SUCCESS        2            2            1.41        0.1            1.51        0.1        60
    1222        SUCCESS        2            2            1.41        0.1            1.51        0.1        60
    1397        SUCCESS        2            2            1.41        0.1            1.51        0.1        60
    2097        SUCCESS        2            2            1.41        0.1            1.51        0.1        60
    2182        SUCCESS        2            2            1.41        0.1            1.51        0.1        60
    2217        SUCCESS        2            2            1.41        0.1            1.51        0.1        60
    2302        SUCCESS        2            2            1.41        0.1            1.51        0.1        60
    2387        SUCCESS        2            2            1.41        0.1            1.51        0.1        60
    2457        SUCCESS        2            2            1.41        0.1            1.51        0.1        60
    2562        SUCCESS        2            2            1.41        0.1            1.51        0.1        60
    2662        SUCCESS        2            2            1.41        0.1            1.51        0.1        60
    2672        SUCCESS        2            2            1.41        0.1            1.51        0.1        60
    3112        SUCCESS        2            2            1.41        0.1            1.51        0.1        60
    3447        SUCCESS        2            2            1.41        0.1            1.51        0.1        60
    3777        SUCCESS        2            2            1.41        0.1            1.51        0.1        60
    69        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    134        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    154        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    249        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    559        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    704        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    724        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    1064        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    1189        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    1259        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    1274        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    1599        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    1669        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    1724        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    2014        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    2099        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    2354        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    2359        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    2379        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    2834        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    2999        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    3289        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    3544        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    3719        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    3749        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    3974        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    3979        SUCCESS        2            4            1.41        0.1            1.51        0.1        60
    83        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    333        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    388        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    873        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    883        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    1078        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    1398        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    1763        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    1848        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    1948        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    1958        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    2253        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    2568        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    2578        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    2768        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    2793        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    2903        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    2973        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    2993        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    3133        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    3368        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    3508        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    3568        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    3788        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    3848        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    3993        SUCCESS        2            3            1.41        0.1            1.51        0.1        60
    55        SUCCESS        2            0            1.52        0.1            1.62        0.1        60
    65        SUCCESS        2            0            1.52        0.1            1.62        0.1        60
    95        SUCCESS        2            0            1.52        0.1            1.62        0.1        60
    550        SUCCESS        2            0            1.52        0.1            1.62        0.1        60
    575        SUCCESS        2            0            1.52        0.1            1.62        0.1        60
    815        SUCCESS        2            0            1.52        0.1            1.62        0.1        60
    1065        SUCCESS        2            0            1.52        0.1            1.62        0.1        60
    1345        SUCCESS        2            0            1.52        0.1            1.62        0.1        60
    1615        SUCCESS        2            0            1.52        0.1            1.62        0.1        60
    1730        SUCCESS        2            0            1.52        0.1            1.62        0.1        60
    1830        SUCCESS        2            0            1.52        0.1            1.62        0.1        60
    1965        SUCCESS        2            0            1.52        0.1            1.62        0.1        60
    2060        SUCCESS        2            0            1.52        0.1            1.62        0.1        60
    2130        SUCCESS        2            0            1.52        0.1            1.62        0.1        60
    2140        SUCCESS        2            0            1.52        0.1            1.62        0.1        60
    2335        SUCCESS        2            0            1.52        0.1            1.62        0.1        60
    2410        SUCCESS        2            0            1.52        0.1            1.62        0.1        60
    2465        SUCCESS        2            0            1.52        0.1            1.62        0.1        60
    2510        SUCCESS        2            0            1.52        0.1            1.62        0.1        60
    2845        SUCCESS        2            0            1.52        0.1            1.62        0.1        60
    3745        SUCCESS        2            0            1.52        0.1            1.62        0.1        60
    3780        SUCCESS        2            0            1.52        0.1            1.62        0.1        60
    3965        SUCCESS        2            0            1.52        0.1            1.62        0.1        60
    1        SUCCESS        2            1            1.52        0.1            1.62        0.1        60
    881        SUCCESS        2            1            1.52        0.1            1.62        0.1        60
    1146        SUCCESS        2            1            1.52        0.1            1.62        0.1        60
    1541        SUCCESS        2            1            1.52        0.1            1.62        0.1        60
    1781        SUCCESS        2            1            1.52        0.1            1.62        0.1        60
    2481        SUCCESS        2            1            1.52        0.1            1.62        0.1        60
    2641        SUCCESS        2            1            1.52        0.1            1.62        0.1        60
    2771        SUCCESS        2            1            1.52        0.1            1.62        0.1        60
    2941        SUCCESS        2            1            1.52        0.1            1.62        0.1        60
    3041        SUCCESS        2            1            1.52        0.1            1.62        0.1        60
    3096        SUCCESS        2            1            1.52        0.1            1.62        0.1        60
    3236        SUCCESS        2            1            1.52        0.1            1.62        0.1        60
    3451        SUCCESS        2            1            1.52        0.1            1.62        0.1        60
    3491        SUCCESS        2            1            1.52        0.1            1.62        0.1        60
    3601        SUCCESS        2            1            1.52        0.1            1.62        0.1        60
    3826        SUCCESS        2            1            1.52        0.1            1.62        0.1        60
    3891        SUCCESS        2            1            1.52        0.1            1.62        0.1        60
    117        SUCCESS        2            2            1.52        0.1            1.62        0.1        60
    227        SUCCESS        2            2            1.52        0.1            1.62        0.1        60
    337        SUCCESS        2            2            1.52        0.1            1.62        0.1        60
    482        SUCCESS        2            2            1.52        0.1            1.62        0.1        60
    567        SUCCESS        2            2            1.52        0.1            1.62        0.1        60
    697        SUCCESS        2            2            1.52        0.1            1.62        0.1        60
    862        SUCCESS        2            2            1.52        0.1            1.62        0.1        60
    882        SUCCESS        2            2            1.52        0.1            1.62        0.1        60
    952        SUCCESS        2            2            1.52        0.1            1.62        0.1        60
    1047        SUCCESS        2            2            1.52        0.1            1.62        0.1        60
    1392        SUCCESS        2            2            1.52        0.1            1.62        0.1        60
    1502        SUCCESS        2            2            1.52        0.1            1.62        0.1        60
    2077        SUCCESS        2            2            1.52        0.1            1.62        0.1        60
    2467        SUCCESS        2            2            1.52        0.1            1.62        0.1        60
    2927        SUCCESS        2            2            1.52        0.1            1.62        0.1        60
    3622        SUCCESS        2            2            1.52        0.1            1.62        0.1        60
    3812        SUCCESS        2            2            1.52        0.1            1.62        0.1        60
    3997        SUCCESS        2            2            1.52        0.1            1.62        0.1        60
    14        SUCCESS        2            4            1.52        0.1            1.62        0.1        60
    224        SUCCESS        2            4            1.52        0.1            1.62        0.1        60
    844        SUCCESS        2            4            1.52        0.1            1.62        0.1        60
    1084        SUCCESS        2            4            1.52        0.1            1.62        0.1        60
    1199        SUCCESS        2            4            1.52        0.1            1.62        0.1        60
    1284        SUCCESS        2            4            1.52        0.1            1.62        0.1        60
    1504        SUCCESS        2            4            1.52        0.1            1.62        0.1        60
    1534        SUCCESS        2            4            1.52        0.1            1.62        0.1        60
    1569        SUCCESS        2            4            1.52        0.1            1.62        0.1        60
    1994        SUCCESS        2            4            1.52        0.1            1.62        0.1        60
    2004        SUCCESS        2            4            1.52        0.1            1.62        0.1        60
    2364        SUCCESS        2            4            1.52        0.1            1.62        0.1        60
    2399        SUCCESS        2            4            1.52        0.1            1.62        0.1        60
    2414        SUCCESS        2            4            1.52        0.1            1.62        0.1        60
    2464        SUCCESS        2            4            1.52        0.1            1.62        0.1        60
    2544        SUCCESS        2            4            1.52        0.1            1.62        0.1        60
    3354        SUCCESS        2            4            1.52        0.1            1.62        0.1        60
    3399        SUCCESS        2            4            1.52        0.1            1.62        0.1        60
    3709        SUCCESS        2            4            1.52        0.1            1.62        0.1        60
    3759        SUCCESS        2            4            1.52        0.1            1.62        0.1        60
    63        SUCCESS        2            3            1.52        0.1            1.62        0.1        60
    303        SUCCESS        2            3            1.52        0.1            1.62        0.1        60
    528        SUCCESS        2            3            1.52        0.1            1.62        0.1        60
    608        SUCCESS        2            3            1.52        0.1            1.62        0.1        60
    718        SUCCESS        2            3            1.52        0.1            1.62        0.1        60
    928        SUCCESS        2            3            1.52        0.1            1.62        0.1        60
    1253        SUCCESS        2            3            1.52        0.1            1.62        0.1        60
    1528        SUCCESS        2            3            1.52        0.1            1.62        0.1        60
    2013        SUCCESS        2            3            1.52        0.1            1.62        0.1        60
    2463        SUCCESS        2            3            1.52        0.1            1.62        0.1        60
    2513        SUCCESS        2            3            1.52        0.1            1.62        0.1        60
    2563        SUCCESS        2            3            1.52        0.1            1.62        0.1        60
    2813        SUCCESS        2            3            1.52        0.1            1.62        0.1        60
    2908        SUCCESS        2            3            1.52        0.1            1.62        0.1        60
    2928        SUCCESS        2            3            1.52        0.1            1.62        0.1        60
    2983        SUCCESS        2            3            1.52        0.1            1.62        0.1        60
    3353        SUCCESS        2            3            1.52        0.1            1.62        0.1        60
    3523        SUCCESS        2            3            1.52        0.1            1.62        0.1        60
    3863        SUCCESS        2            3            1.52        0.1            1.62        0.1        60
    29        SUCCESS        2            4            1.63        0.1            1.73        0.1        60
    329        SUCCESS        2            4            1.63        0.1            1.73        0.1        60
    1159        SUCCESS        2            4            1.63        0.1            1.73        0.1        60
    1174        SUCCESS        2            4            1.63        0.1            1.73        0.1        60
    1254        SUCCESS        2            4            1.63        0.1            1.73        0.1        60
    1879        SUCCESS        2            4            1.63        0.1            1.73        0.1        60
    1939        SUCCESS        2            4            1.63        0.1            1.73        0.1        60
    2184        SUCCESS        2            4            1.63        0.1            1.73        0.1        60
    2209        SUCCESS        2            4            1.63        0.1            1.73        0.1        60
    2969        SUCCESS        2            4            1.63        0.1            1.73        0.1        60
    3134        SUCCESS        2            4            1.63        0.1            1.73        0.1        60
    3264        SUCCESS        2            4            1.63        0.1            1.73        0.1        60
    3304        SUCCESS        2            4            1.63        0.1            1.73        0.1        60
    3794        SUCCESS        2            4            1.63        0.1            1.73        0.1        60
    3809        SUCCESS        2            4            1.63        0.1            1.73        0.1        60
    118        SUCCESS        2            3            1.63        0.1            1.73        0.1        60
    568        SUCCESS        2            3            1.63        0.1            1.73        0.1        60
    828        SUCCESS        2            3            1.63        0.1            1.73        0.1        60
    898        SUCCESS        2            3            1.63        0.1            1.73        0.1        60
    1463        SUCCESS        2            3            1.63        0.1            1.73        0.1        60
    1663        SUCCESS        2            3            1.63        0.1            1.73        0.1        60
    1693        SUCCESS        2            3            1.63        0.1            1.73        0.1        60
    1743        SUCCESS        2            3            1.63        0.1            1.73        0.1        60
    1923        SUCCESS        2            3            1.63        0.1            1.73        0.1        60
    2028        SUCCESS        2            3            1.63        0.1            1.73        0.1        60
    2798        SUCCESS        2            3            1.63        0.1            1.73        0.1        60
    3533        SUCCESS        2            3            1.63        0.1            1.73        0.1        60
    3638        SUCCESS        2            3            1.63        0.1            1.73        0.1        60
    3843        SUCCESS        2            3            1.63        0.1            1.73        0.1        60
    3923        SUCCESS        2            3            1.63        0.1            1.73        0.1        60
    277        SUCCESS        2            2            1.74        0.1            1.84        0.1        60
    332        SUCCESS        2            2            1.74        0.1            1.84        0.1        60
    432        SUCCESS        2            2            1.74        0.1            1.84        0.1        60
    717        SUCCESS        2            2            1.74        0.1            1.84        0.1        60
    927        SUCCESS        2            2            1.74        0.1            1.84        0.1        60
    1117        SUCCESS        2            2            1.74        0.1            1.84        0.1        60
    1627        SUCCESS        2            2            1.74        0.1            1.84        0.1        60
    1822        SUCCESS        2            2            1.74        0.1            1.84        0.1        60
    2197        SUCCESS        2            2            1.74        0.1            1.84        0.1        60
    2202        SUCCESS        2            2            1.74        0.1            1.84        0.1        60
    2237        SUCCESS        2            2            1.74        0.1            1.84        0.1        60
    2337        SUCCESS        2            2            1.74        0.1            1.84        0.1        60
    2447        SUCCESS        2            2            1.74        0.1            1.84        0.1        60
    2572        SUCCESS        2            2            1.74        0.1            1.84        0.1        60
    2907        SUCCESS        2            2            1.74        0.1            1.84        0.1        60
    3067        SUCCESS        2            2            1.74        0.1            1.84        0.1        60
    3132        SUCCESS        2            2            1.74        0.1            1.84        0.1        60
    3282        SUCCESS        2            2            1.74        0.1            1.84        0.1        60
    3342        SUCCESS        2            2            1.74        0.1            1.84        0.1        60
    3462        SUCCESS        2            2            1.74        0.1            1.84        0.1        60
    3617        SUCCESS        2            2            1.74        0.1            1.84        0.1        60
    34        SUCCESS        2            4            1.74        0.1            1.84        0.1        60
    64        SUCCESS        2            4            1.74        0.1            1.84        0.1        60
    229        SUCCESS        2            4            1.74        0.1            1.84        0.1        60
    244        SUCCESS        2            4            1.74        0.1            1.84        0.1        60
    419        SUCCESS        2            4            1.74        0.1            1.84        0.1        60
    739        SUCCESS        2            4            1.74        0.1            1.84        0.1        60
    889        SUCCESS        2            4            1.74        0.1            1.84        0.1        60
    1059        SUCCESS        2            4            1.74        0.1            1.84        0.1        60
    1094        SUCCESS        2            4            1.74        0.1            1.84        0.1        60
    1149        SUCCESS        2            4            1.74        0.1            1.84        0.1        60
    1299        SUCCESS        2            4            1.74        0.1            1.84        0.1        60
    1384        SUCCESS        2            4            1.74        0.1            1.84        0.1        60
    1519        SUCCESS        2            4            1.74        0.1            1.84        0.1        60
    2679        SUCCESS        2            4            1.74        0.1            1.84        0.1        60
    2759        SUCCESS        2            4            1.74        0.1            1.84        0.1        60
    3324        SUCCESS        2            4            1.74        0.1            1.84        0.1        60
    3954        SUCCESS        2            4            1.74        0.1            1.84        0.1        60
    96        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    166        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    331        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    361        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    401        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    451        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    616        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    711        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    1381        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    1401        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    1516        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    1531        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    1591        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    1711        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    1766        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    2166        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    2316        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    2376        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    2501        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    2546        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    2791        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    2891        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    2916        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    3241        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    3566        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    3571        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    3896        SUCCESS        2            1            1.85        0.1            1.95        0.1        60
    82        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    127        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    137        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    187        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    372        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    437        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    507        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    932        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    1007        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    1302        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    1367        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    1622        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    2042        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    2047        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    2062        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    2087        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    2442        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    2852        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    3032        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    3047        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    3062        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    3162        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    3212        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    3457        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    3557        SUCCESS        2            2            1.85        0.1            1.95        0.1        60
    399        SUCCESS        2            4            1.85        0.1            1.95        0.1        60
    504        SUCCESS        2            4            1.85        0.1            1.95        0.1        60
    599        SUCCESS        2            4            1.85        0.1            1.95        0.1        60
    754        SUCCESS        2            4            1.85        0.1            1.95        0.1        60
    944        SUCCESS        2            4            1.85        0.1            1.95        0.1        60
    1029        SUCCESS        2            4            1.85        0.1            1.95        0.1        60
    1489        SUCCESS        2            4            1.85        0.1            1.95        0.1        60
    1554        SUCCESS        2            4            1.85        0.1            1.95        0.1        60
    1779        SUCCESS        2            4            1.85        0.1            1.95        0.1        60
    2069        SUCCESS        2            4            1.85        0.1            1.95        0.1        60
    2124        SUCCESS        2            4            1.85        0.1            1.95        0.1        60
    2189        SUCCESS        2            4            1.85        0.1            1.95        0.1        60
    2274        SUCCESS        2            4            1.85        0.1            1.95        0.1        60
    2529        SUCCESS        2            4            1.85        0.1            1.95        0.1        60
    2929        SUCCESS        2            4            1.85        0.1            1.95        0.1        60
    3019        SUCCESS        2            4            1.85        0.1            1.95        0.1        60
    3654        SUCCESS        2            4            1.85        0.1            1.95        0.1        60
    3784        SUCCESS        2            4            1.85        0.1            1.95        0.1        60
    3964        SUCCESS        2            4            1.85        0.1            1.95        0.1        60
    3        SUCCESS        2            3            1.85        0.1            1.95        0.1        60
    258        SUCCESS        2            3            1.85        0.1            1.95        0.1        60
    423        SUCCESS        2            3            1.85        0.1            1.95        0.1        60
    1228        SUCCESS        2            3            1.85        0.1            1.95        0.1        60
    1748        SUCCESS        2            3            1.85        0.1            1.95        0.1        60
    2003        SUCCESS        2            3            1.85        0.1            1.95        0.1        60
    2168        SUCCESS        2            3            1.85        0.1            1.95        0.1        60
    2338        SUCCESS        2            3            1.85        0.1            1.95        0.1        60
    2453        SUCCESS        2            3            1.85        0.1            1.95        0.1        60
    2898        SUCCESS        2            3            1.85        0.1            1.95        0.1        60
    2918        SUCCESS        2            3            1.85        0.1            1.95        0.1        60
    3123        SUCCESS        2            3            1.85        0.1            1.95        0.1        60
    3243        SUCCESS        2            3            1.85        0.1            1.95        0.1        60
    3513        SUCCESS        2            3            1.85        0.1            1.95        0.1        60
    9        SUCCESS        2            4            1.96        0.1            2.06        0.1        60
    819        SUCCESS        2            4            1.96        0.1            2.06        0.1        60
    1019        SUCCESS        2            4            1.96        0.1            2.06        0.1        60
    1104        SUCCESS        2            4            1.96        0.1            2.06        0.1        60
    1339        SUCCESS        2            4            1.96        0.1            2.06        0.1        60
    1549        SUCCESS        2            4            1.96        0.1            2.06        0.1        60
    1929        SUCCESS        2            4            1.96        0.1            2.06        0.1        60
    1969        SUCCESS        2            4            1.96        0.1            2.06        0.1        60
    2024        SUCCESS        2            4            1.96        0.1            2.06        0.1        60
    2419        SUCCESS        2            4            1.96        0.1            2.06        0.1        60
    2479        SUCCESS        2            4            1.96        0.1            2.06        0.1        60
    2644        SUCCESS        2            4            1.96        0.1            2.06        0.1        60
    2954        SUCCESS        2            4            1.96        0.1            2.06        0.1        60
    3569        SUCCESS        2            4            1.96        0.1            2.06        0.1        60
    3949        SUCCESS        2            4            1.96        0.1            2.06        0.1        60
    53        SUCCESS        2            3            1.96        0.1            2.06        0.1        60
    248        SUCCESS        2            3            1.96        0.1            2.06        0.1        60
    653        SUCCESS        2            3            1.96        0.1            2.06        0.1        60
    663        SUCCESS        2            3            1.96        0.1            2.06        0.1        60
    993        SUCCESS        2            3            1.96        0.1            2.06        0.1        60
    1163        SUCCESS        2            3            1.96        0.1            2.06        0.1        60
    1223        SUCCESS        2            3            1.96        0.1            2.06        0.1        60
    1313        SUCCESS        2            3            1.96        0.1            2.06        0.1        60
    2558        SUCCESS        2            3            1.96        0.1            2.06        0.1        60
    2628        SUCCESS        2            3            1.96        0.1            2.06        0.1        60
    2693        SUCCESS        2            3            1.96        0.1            2.06        0.1        60
    2863        SUCCESS        2            3            1.96        0.1            2.06        0.1        60
    2998        SUCCESS        2            3            1.96        0.1            2.06        0.1        60
    3473        SUCCESS        2            3            1.96        0.1            2.06        0.1        60
    3528        SUCCESS        2            3            1.96        0.1            2.06        0.1        60
    3588        SUCCESS        2            3            1.96        0.1            2.06        0.1        60
    3643        SUCCESS        2            3            1.96        0.1            2.06        0.1        60
    3763        SUCCESS        2            3            1.96        0.1            2.06        0.1        60
    3893        SUCCESS        2            3            1.96        0.1            2.06        0.1        60
    35        SUCCESS        2            0            2.07        0.1            2.17        0.1        60
    615        SUCCESS        2            0            2.07        0.1            2.17        0.1        60
    885        SUCCESS        2            0            2.07        0.1            2.17        0.1        60
    1120        SUCCESS        2            0            2.07        0.1            2.17        0.1        60
    1135        SUCCESS        2            0            2.07        0.1            2.17        0.1        60
    1250        SUCCESS        2            0            2.07        0.1            2.17        0.1        60
    1365        SUCCESS        2            0            2.07        0.1            2.17        0.1        60
    1490        SUCCESS        2            0            2.07        0.1            2.17        0.1        60
    1665        SUCCESS        2            0            2.07        0.1            2.17        0.1        60
    1740        SUCCESS        2            0            2.07        0.1            2.17        0.1        60
    1860        SUCCESS        2            0            2.07        0.1            2.17        0.1        60
    2010        SUCCESS        2            0            2.07        0.1            2.17        0.1        60
    2250        SUCCESS        2            0            2.07        0.1            2.17        0.1        60
    2860        SUCCESS        2            0            2.07        0.1            2.17        0.1        60
    2910        SUCCESS        2            0            2.07        0.1            2.17        0.1        60
    2950        SUCCESS        2            0            2.07        0.1            2.17        0.1        60
    3045        SUCCESS        2            0            2.07        0.1            2.17        0.1        60
    3125        SUCCESS        2            0            2.07        0.1            2.17        0.1        60
    3420        SUCCESS        2            0            2.07        0.1            2.17        0.1        60
    3725        SUCCESS        2            0            2.07        0.1            2.17        0.1        60
    3890        SUCCESS        2            0            2.07        0.1            2.17        0.1        60
    3900        SUCCESS        2            0            2.07        0.1            2.17        0.1        60
    3910        SUCCESS        2            0            2.07        0.1            2.17        0.1        60
    101        SUCCESS        2            1            2.07        0.1            2.17        0.1        60
    231        SUCCESS        2            1            2.07        0.1            2.17        0.1        60
    676        SUCCESS        2            1            2.07        0.1            2.17        0.1        60
    956        SUCCESS        2            1            2.07        0.1            2.17        0.1        60
    1006        SUCCESS        2            1            2.07        0.1            2.17        0.1        60
    1091        SUCCESS        2            1            2.07        0.1            2.17        0.1        60
    1396        SUCCESS        2            1            2.07        0.1            2.17        0.1        60
    1491        SUCCESS        2            1            2.07        0.1            2.17        0.1        60
    1986        SUCCESS        2            1            2.07        0.1            2.17        0.1        60
    2046        SUCCESS        2            1            2.07        0.1            2.17        0.1        60
    2296        SUCCESS        2            1            2.07        0.1            2.17        0.1        60
    2341        SUCCESS        2            1            2.07        0.1            2.17        0.1        60
    2381        SUCCESS        2            1            2.07        0.1            2.17        0.1        60
    2666        SUCCESS        2            1            2.07        0.1            2.17        0.1        60
    2711        SUCCESS        2            1            2.07        0.1            2.17        0.1        60
    2796        SUCCESS        2            1            2.07        0.1            2.17        0.1        60
    3151        SUCCESS        2            1            2.07        0.1            2.17        0.1        60
