# ========== OUTPUT ==========
# Cloudlet ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time    Submission Time    Processing Cost
    35        SUCCESS        2            0            15.08        55.16            70.24        0.1        3
    169        SUCCESS        2            4            0.94        69.31            70.24        0.1        3
    123        SUCCESS        2            3            2.79        67.56            70.35        0.1        3
    174        SUCCESS        2            4            0.6        70.24            70.84        0.1        3
    179        SUCCESS        2            4            1.3        70.84            72.14        0.1        3
    184        SUCCESS        2            4            0.2        72.14            72.34        0.1        3
    97        SUCCESS        2            2            4.67        68.24            72.91        0.1        3
    189        SUCCESS        2            4            1.5        72.34            73.84        0.1        3
    128        SUCCESS        2            3            4.12        70.35            74.48        0.1        3
    194        SUCCESS        2            4            1.1        73.84            74.94        0.1        3
    81        SUCCESS        2            1            5.25        70.13            75.38        0.1        3
    133        SUCCESS        2            3            1.38        74.48            75.85        0.1        3
    199        SUCCESS        2            4            1.8        74.94            76.74        0.1        3
    138        SUCCESS        2            3            3        75.85            78.85        0.1        3
    102        SUCCESS        2            2            6.05        72.91            78.96        0.1        3
    204        SUCCESS        2            4            2.4        76.74            79.14        0.1        3
    143        SUCCESS        2            3            2.12        78.85            80.98        0.1        3
    209        SUCCESS        2            4            2.7        79.14            81.84        0.1        3
    148        SUCCESS        2            3            0.97        80.98            81.95        0.1        3
    153        SUCCESS        2            3            1        81.95            82.95        0.1        3
    40        SUCCESS        2            0            13        70.24            83.24        0.1        3
    158        SUCCESS        2            3            0.4        82.95            83.35        0.1        3
    86        SUCCESS        2            1            8.08        75.38            83.46        0.1        3
    214        SUCCESS        2            4            2.5        81.84            84.34        0.1        3
    107        SUCCESS        2            2            6.33        78.96            85.3        0.1        3
    219        SUCCESS        2            4            1.1        84.34            85.44        0.1        3
    91        SUCCESS        2            1            2.75        83.46            86.21        0.1        3
    224        SUCCESS        2            4            0.9        85.44            86.34        0.1        3
    163        SUCCESS        2            3            4.12        83.35            87.48        0.1        3
    112        SUCCESS        2            2            2.5        85.3            87.8        0.1        3
    117        SUCCESS        2            2            2.17        87.8            89.96        0.1        3
    168        SUCCESS        2            3            2.62        87.48            90.1        0.1        3
    229        SUCCESS        2            4            4        86.34            90.34        0.1        3
    173        SUCCESS        2            3            0.5        90.1            90.6        0.1        3
    234        SUCCESS        2            4            1.1        90.34            91.44        0.1        3
    178        SUCCESS        2            3            2.88        90.6            93.48        0.1        3
    45        SUCCESS        2            0            11        83.24            94.24        0.1        3
    239        SUCCESS        2            4            2.91        91.44            94.35        0.1        3
    96        SUCCESS        2            1            8.75        86.21            94.96        0.1        3
    122        SUCCESS        2            2            5.33        89.96            95.3        0.1        3
    127        SUCCESS        2            2            0.17        95.3            95.46        0.1        3
    244        SUCCESS        2            4            1.22        94.35            95.57        0.1        3
    249        SUCCESS        2            4            1.1        95.57            96.67        0.1        3
    183        SUCCESS        2            3            3.5        93.48            96.98        0.1        3
    101        SUCCESS        2            1            3        94.96            97.96        0.1        3
    254        SUCCESS        2            4            3.8        96.67            100.47        0.1        3
    188        SUCCESS        2            3            3.62        96.98            100.6        0.1        3
    132        SUCCESS        2            2            5.33        95.46            100.8        0.1        3
    259        SUCCESS        2            4            0.8        100.47            101.27        0.1        3
    264        SUCCESS        2            4            3.7        101.27            104.97        0.1        3
    193        SUCCESS        2            3            4.5        100.6            105.1        0.1        3
    106        SUCCESS        2            1            7.25        97.96            105.21        0.1        3
    137        SUCCESS        2            2            6.5        100.8            107.3        0.1        3
    198        SUCCESS        2            3            3.5        105.1            108.6        0.1        3
    269        SUCCESS        2            4            3.8        104.97            108.77        0.1        3
    203        SUCCESS        2            3            0.28        108.6            108.88        0.1        3
    111        SUCCESS        2            1            4.25        105.21            109.46        0.1        3
    142        SUCCESS        2            2            2.67        107.3            109.96        0.1        3
    274        SUCCESS        2            4            1.9        108.77            110.67        0.1        3
    279        SUCCESS        2            4            1        110.67            111.67        0.1        3
    208        SUCCESS        2            3            3.12        108.88            112.01        0.1        3
    147        SUCCESS        2            2            3.67        109.96            113.63        0.1        3
    213        SUCCESS        2            3            1.75        112.01            113.76        0.1        3
    50        SUCCESS        2            0            20        94.24            114.24        0.1        3
    218        SUCCESS        2            3            0.88        113.76            114.63        0.1        3
    284        SUCCESS        2            4            3.9        111.67            115.57        0.1        3
    55        SUCCESS        2            0            2        114.24            116.24        0.1        3
    289        SUCCESS        2            4            2.8        115.57            118.37        0.1        3
    116        SUCCESS        2            1            9.25        109.46            118.71        0.1        3
    223        SUCCESS        2            3            4.88        114.63            119.51        0.1        3
    228        SUCCESS        2            3            0.25        119.51            119.76        0.1        3
    294        SUCCESS        2            4            1.5        118.37            119.87        0.1        3
    152        SUCCESS        2            2            6.35        113.63            119.98        0.1        3
    157        SUCCESS        2            2            0.83        119.98            120.81        0.1        3
    121        SUCCESS        2            1            2.75        118.71            121.46        0.1        3
    233        SUCCESS        2            3            1.87        119.76            121.63        0.1        3
    60        SUCCESS        2            0            5.5        116.24            121.74        0.1        3
    162        SUCCESS        2            2            0.93        120.81            121.74        0.1        3
    299        SUCCESS        2            4            2.2        119.87            122.06        0.1        3
    167        SUCCESS        2            2            1        121.74            122.74        0.1        3
    238        SUCCESS        2            3            1.22        121.63            122.85        0.1        3
    65        SUCCESS        2            0            2        121.74            123.74        0.1        3
    243        SUCCESS        2            3            1.38        122.85            124.22        0.1        3
    172        SUCCESS        2            2            1.83        122.74            124.57        0.1        3
    304        SUCCESS        2            4            3.5        122.06            125.56        0.1        3
    309        SUCCESS        2            4            1.1        125.56            126.66        0.1        3
    177        SUCCESS        2            2            2.2        124.57            126.77        0.1        3
    70        SUCCESS        2            0            3.5        123.74            127.24        0.1        3
    314        SUCCESS        2            4            1.7        126.66            128.36        0.1        3
    126        SUCCESS        2            1            7.5        121.46            128.96        0.1        3
    248        SUCCESS        2            3            4.84        124.22            129.07        0.1        3
    319        SUCCESS        2            4            1.3        128.36            129.66        0.1        3
    182        SUCCESS        2            2            4.83        126.77            131.61        0.1        3
    324        SUCCESS        2            4            3.8        129.66            133.46        0.1        3
    187        SUCCESS        2            2            2        131.61            133.61        0.1        3
    253        SUCCESS        2            3            4.65        129.07            133.72        0.1        3
    75        SUCCESS        2            0            8        127.24            135.24        0.1        3
    192        SUCCESS        2            2            1.83        133.61            135.44        0.1        3
    329        SUCCESS        2            4            3.6        133.46            137.06        0.1        3
    258        SUCCESS        2            3            4.62        133.72            138.34        0.1        3
    131        SUCCESS        2            1            10        128.96            138.96        0.1        3
    334        SUCCESS        2            4            3.5        137.06            140.56        0.1        3
    136        SUCCESS        2            1            1.75        138.96            140.7        0.1        3
    197        SUCCESS        2            2            6.17        135.44            141.61        0.1        3
    263        SUCCESS        2            3            5        138.34            143.34        0.1        3
    339        SUCCESS        2            4            2.89        140.56            143.45        0.1        3
